"","GEO_ID","NAME","education","gini","med_income","poverty","county","state","hiv_rate","cluster","county_long"
"230","0500000US06085","Santa Clara County, California",89.2,0.4674,140258,7.2,"Santa Clara","California",219,3,"Santa Clara County"
"231","0500000US06087","Santa Cruz County, California",88.3,0.4721,96093,11.9,"Santa Cruz","California",220,3,"Santa Cruz County"
"232","0500000US06089","Shasta County, California",91.1,0.4659,61937,15.1,"Shasta","California",133,2,"Shasta County"
"233","0500000US06091","Sierra County, California",94.4,0.4544,56152,9.4,"Sierra","California",8,2,"Sierra County"
"234","0500000US06093","Siskiyou County, California",89.9,0.465,49857,16.9,"Siskiyou","California",156,2,"Siskiyou County"
"235","0500000US06095","Solano County, California",88.9,0.4173,89648,9.1,"Solano","California",349,3,"Solano County"
"236","0500000US06097","Sonoma County, California",89.2,0.4541,91607,8.8,"Sonoma","California",333,3,"Sonoma County"
"237","0500000US06099","Stanislaus County, California",80,0.4397,68368,13.5,"Stanislaus","California",190,4,"Stanislaus County"
"238","0500000US06101","Sutter County, California",79.6,0.4563,67003,13.1,"Sutter","California",152,4,"Sutter County"
"239","0500000US06103","Tehama County, California",85.8,0.5145,52901,18.8,"Tehama","California",83,2,"Tehama County"
"240","0500000US06105","Trinity County, California",93.9,0.4947,42206,23.2,"Trinity","California",92,2,"Trinity County"
"241","0500000US06107","Tulare County, California",72.6,0.4586,57394,21.8,"Tulare","California",143,4,"Tulare County"
"242","0500000US06109","Tuolumne County, California",92.1,0.4501,66846,11,"Tuolumne","California",114,1,"Tuolumne County"
"243","0500000US06111","Ventura County, California",85.6,0.4479,94150,8.9,"Ventura","California",168,3,"Ventura County"
"244","0500000US06113","Yolo County, California",87.6,0.4918,78386,18.6,"Yolo","California",170,2,"Yolo County"
"245","0500000US06115","Yuba County, California",81.2,0.432,62666,15.1,"Yuba","California",154,4,"Yuba County"
"246","0500000US08001","Adams County, Colorado",84.9,0.4026,78304,9.9,"Adams","Colorado",290,1,"Adams County"
"247","0500000US08003","Alamosa County, Colorado",86.9,0.4791,46217,18.5,"Alamosa","Colorado",197,2,"Alamosa County"
"248","0500000US08005","Arapahoe County, Colorado",92.1,0.455,84947,7.8,"Arapahoe","Colorado",297,3,"Arapahoe County"
"249","0500000US08007","Archuleta County, Colorado",94,0.4345,62907,8.3,"Archuleta","Colorado",132,1,"Archuleta County"
"250","0500000US08009","Baca County, Colorado",85.5,0.4857,39891,18.1,"Baca","Colorado",4,4,"Baca County"
"251","0500000US08011","Bent County, Colorado",87.1,0.4275,40972,21.3,"Bent","Colorado",156,4,"Bent County"
"252","0500000US08013","Boulder County, Colorado",95.5,0.4835,92466,11.2,"Boulder","Colorado",166,3,"Boulder County"
"253","0500000US08014","Broomfield County, Colorado",96.6,0.4085,107570,5,"Broomfield","Colorado",19,3,"Broomfield County"
"254","0500000US08015","Chaffee County, Colorado",94.4,0.4289,61216,11.6,"Chaffee","Colorado",100,1,"Chaffee County"
"255","0500000US08017","Cheyenne County, Colorado",93,0.4176,69063,13.1,"Cheyenne","Colorado",10,1,"Cheyenne County"
"256","0500000US08019","Clear Creek County, Colorado",97.3,0.4465,76313,6.2,"Clear Creek","Colorado",234,3,"Clear Creek County"
"257","0500000US08021","Conejos County, Colorado",89.5,0.4338,38536,20.8,"Conejos","Colorado",1,4,"Conejos County"
"258","0500000US08023","Costilla County, Colorado",86.9,0.4869,35000,26.6,"Costilla","Colorado",222,4,"Costilla County"
"259","0500000US08025","Crowley County, Colorado",89,0.4483,37870,26.8,"Crowley","Colorado",396,4,"Crowley County"
"260","0500000US08027","Custer County, Colorado",98.3,0.4118,59877,7.6,"Custer","Colorado",2,1,"Custer County"
"261","0500000US08029","Delta County, Colorado",89.6,0.4773,51803,18.1,"Delta","Colorado",106,2,"Delta County"
"262","0500000US08031","Denver County, Colorado",90,0.4857,78177,11.9,"Denver","Colorado",871,2,"Denver County"
"263","0500000US08033","Dolores County, Colorado",96.4,0.4099,62500,6.9,"Dolores","Colorado",10,1,"Dolores County"
"264","0500000US08035","Douglas County, Colorado",97.9,0.3965,127443,3.2,"Douglas","Colorado",88,3,"Douglas County"
"265","0500000US08037","Eagle County, Colorado",91.7,0.4932,91338,9.2,"Eagle","Colorado",154,3,"Eagle County"
"266","0500000US08039","Elbert County, Colorado",96.3,0.4093,114904,4.8,"Elbert","Colorado",103,3,"Elbert County"
"267","0500000US08041","El Paso County, Colorado",94.4,0.4324,75909,9.8,"El Paso","Colorado",168,3,"El Paso County"
"268","0500000US08043","Fremont County, Colorado",89.7,0.4774,53411,13.2,"Fremont","Colorado",329,2,"Fremont County"
"269","0500000US08045","Garfield County, Colorado",89.6,0.3968,77212,7.6,"Garfield","Colorado",154,1,"Garfield County"
"270","0500000US08047","Gilpin County, Colorado",93.7,0.4889,96784,5.5,"Gilpin","Colorado",169,3,"Gilpin County"
"271","0500000US08049","Grand County, Colorado",94.4,0.4248,69353,9.1,"Grand","Colorado",155,1,"Grand County"
"272","0500000US08051","Gunnison County, Colorado",98,0.4328,63341,12.4,"Gunnison","Colorado",59,1,"Gunnison County"
"273","0500000US08053","Hinsdale County, Colorado",96.4,0.4404,45714,10.2,"Hinsdale","Colorado",1,1,"Hinsdale County"
"274","0500000US08055","Huerfano County, Colorado",92.1,0.4305,45724,16.2,"Huerfano","Colorado",194,1,"Huerfano County"
"275","0500000US08057","Jackson County, Colorado",86.1,0.4471,44667,9.1,"Jackson","Colorado",3,2,"Jackson County"
"276","0500000US08059","Jefferson County, Colorado",95.1,0.4268,93933,6.7,"Jefferson","Colorado",181,3,"Jefferson County"
"277","0500000US08061","Kiowa County, Colorado",97.1,0.4069,45476,13.6,"Kiowa","Colorado",0,1,"Kiowa County"
"278","0500000US08063","Kit Carson County, Colorado",89.2,0.4792,52917,7.4,"Kit Carson","Colorado",105,2,"Kit Carson County"
"279","0500000US08065","Lake County, Colorado",88.3,0.3796,73099,13.5,"Lake","Colorado",111,1,"Lake County"
"280","0500000US08067","La Plata County, Colorado",96.6,0.4484,75089,10.3,"La Plata","Colorado",132,3,"La Plata County"
"281","0500000US08069","Larimer County, Colorado",96.3,0.4493,80664,11.1,"Larimer","Colorado",100,3,"Larimer County"
"282","0500000US08071","Las Animas County, Colorado",88.2,0.4733,45118,18.2,"Las Animas","Colorado",187,2,"Las Animas County"
"283","0500000US08073","Lincoln County, Colorado",88.7,0.4707,46894,13.6,"Lincoln","Colorado",266,2,"Lincoln County"
"284","0500000US08075","Logan County, Colorado",91.4,0.4281,50998,10.8,"Logan","Colorado",160,1,"Logan County"
"285","0500000US08077","Mesa County, Colorado",91.5,0.4403,62127,13,"Mesa","Colorado",136,1,"Mesa County"
"286","0500000US08079","Mineral County, Colorado",97.9,0.3868,55556,14.9,"Mineral","Colorado",9,1,"Mineral County"
"287","0500000US08081","Moffat County, Colorado",92,0.4337,58583,17.8,"Moffat","Colorado",101,1,"Moffat County"
"288","0500000US08083","Montezuma County, Colorado",90.9,0.4135,58335,12.4,"Montezuma","Colorado",121,1,"Montezuma County"
"289","0500000US08085","Montrose County, Colorado",88.8,0.447,57225,12.3,"Montrose","Colorado",84,2,"Montrose County"
"290","0500000US08087","Morgan County, Colorado",80.7,0.4034,62914,10.8,"Morgan","Colorado",102,1,"Morgan County"
"291","0500000US08089","Otero County, Colorado",87.8,0.4294,45826,22.2,"Otero","Colorado",103,4,"Otero County"
"292","0500000US08091","Ouray County, Colorado",98.6,0.4376,67228,6.7,"Ouray","Colorado",6,1,"Ouray County"
"293","0500000US08093","Park County, Colorado",97.5,0.3802,77775,7,"Park","Colorado",157,3,"Park County"
"294","0500000US08095","Phillips County, Colorado",86.8,0.4948,50951,8,"Phillips","Colorado",133,2,"Phillips County"
"295","0500000US08097","Pitkin County, Colorado",97.5,0.548,92708,5.7,"Pitkin","Colorado",148,3,"Pitkin County"
"296","0500000US08099","Prowers County, Colorado",82.2,0.4481,44984,16.1,"Prowers","Colorado",102,4,"Prowers County"
"297","0500000US08101","Pueblo County, Colorado",90.5,0.4601,53430,17.6,"Pueblo","Colorado",179,2,"Pueblo County"
"298","0500000US08103","Rio Blanco County, Colorado",91.5,0.3957,58239,10.7,"Rio Blanco","Colorado",13,1,"Rio Blanco County"
"299","0500000US08105","Rio Grande County, Colorado",89.1,0.4434,50287,15.5,"Rio Grande","Colorado",134,2,"Rio Grande County"
"300","0500000US08107","Routt County, Colorado",96.7,0.4618,83725,9.5,"Routt","Colorado",127,3,"Routt County"
"301","0500000US08109","Saguache County, Colorado",86.7,0.5109,48413,16.2,"Saguache","Colorado",230,2,"Saguache County"
"302","0500000US08111","San Juan County, Colorado",96.6,0.4638,63333,16.3,"San Juan","Colorado",6,2,"San Juan County"
"303","0500000US08113","San Miguel County, Colorado",98.3,0.5366,70965,10.4,"San Miguel","Colorado",70,2,"San Miguel County"
"304","0500000US08115","Sedgwick County, Colorado",88.7,0.4963,44405,20,"Sedgwick","Colorado",13,2,"Sedgwick County"
"305","0500000US08117","Summit County, Colorado",94.5,0.4206,93505,7.5,"Summit","Colorado",160,3,"Summit County"
"306","0500000US08119","Teller County, Colorado",97.8,0.4266,68677,9.2,"Teller","Colorado",86,1,"Teller County"
"307","0500000US08121","Washington County, Colorado",91.4,0.4276,54141,12.3,"Washington","Colorado",1,1,"Washington County"
"308","0500000US08123","Weld County, Colorado",88.1,0.4231,80843,10.3,"Weld","Colorado",88,3,"Weld County"
"309","0500000US08125","Yuma County, Colorado",87.5,0.4125,56327,11.4,"Yuma","Colorado",125,1,"Yuma County"
"310","0500000US09001","Fairfield County, Connecticut",90.2,0.5425,101194,8.9,"Fairfield","Connecticut",329,3,"Fairfield County"
"311","0500000US09003","Hartford County, Connecticut",90.3,0.4717,80320,10.8,"Hartford","Connecticut",399,3,"Hartford County"
"312","0500000US09005","Litchfield County, Connecticut",93.9,0.4602,84797,7.3,"Litchfield","Connecticut",164,3,"Litchfield County"
"313","0500000US09007","Middlesex County, Connecticut",95,0.4391,90833,7.1,"Middlesex","Connecticut",211,3,"Middlesex County"
"314","0500000US09009","New Haven County, Connecticut",90.3,0.4728,75043,11.2,"New Haven","Connecticut",449,2,"New Haven County"
"315","0500000US09011","New London County, Connecticut",93,0.4394,79040,8.5,"New London","Connecticut",246,3,"New London County"
"316","0500000US09013","Tolland County, Connecticut",94.8,0.4471,88525,7.9,"Tolland","Connecticut",122,3,"Tolland County"
"317","0500000US09015","Windham County, Connecticut",89.4,0.4211,71418,11.5,"Windham","Connecticut",188,1,"Windham County"
"318","0500000US10001","Kent County, Delaware",88.8,0.4156,63715,13.2,"Kent","Delaware",322,1,"Kent County"
"319","0500000US10003","New Castle County, Delaware",92.4,0.4591,78428,10.7,"New Castle","Delaware",444,3,"New Castle County"
"320","0500000US10005","Sussex County, Delaware",89.6,0.4594,68886,11.7,"Sussex","Delaware",350,2,"Sussex County"
"321","0500000US11001","District of Columbia, District of Columbia",92.2,0.5199,93547,15.5,"District of Columbia","District of Columbia",2382,3,"District of Columbia"
"322","0500000US12001","Alachua County, Florida",93.2,0.5137,53314,20.7,"Alachua","Florida",425,2,"Alachua County"
"323","0500000US12003","Baker County, Florida",85.8,0.4086,63860,10.7,"Baker","Florida",544,1,"Baker County"
"324","0500000US12005","Bay County, Florida",90.1,0.4308,60473,13,"Bay","Florida",334,1,"Bay County"
"325","0500000US12007","Bradford County, Florida",82,0.4481,48803,20.1,"Bradford","Florida",305,4,"Bradford County"
"326","0500000US12009","Brevard County, Florida",92.5,0.4553,63632,11.2,"Brevard","Florida",327,2,"Brevard County"
"327","0500000US12011","Broward County, Florida",90,0.4889,64522,12.7,"Broward","Florida",1236,2,"Broward County"
"328","0500000US12013","Calhoun County, Florida",77.7,0.475,38098,16.3,"Calhoun","Florida",229,4,"Calhoun County"
"329","0500000US12015","Charlotte County, Florida",91.8,0.4502,57887,10.6,"Charlotte","Florida",194,2,"Charlotte County"
"330","0500000US12017","Citrus County, Florida",89.9,0.4592,48664,15,"Citrus","Florida",171,2,"Citrus County"
"331","0500000US12019","Clay County, Florida",91.9,0.4085,74059,9.5,"Clay","Florida",231,1,"Clay County"
"332","0500000US12021","Collier County, Florida",89.5,0.5264,75543,11,"Collier","Florida",294,2,"Collier County"
"333","0500000US12023","Columbia County, Florida",86.5,0.4713,47750,14.1,"Columbia","Florida",529,2,"Columbia County"
"334","0500000US12027","DeSoto County, Florida",74.8,0.423,39945,26,"DeSoto","Florida",467,4,"DeSoto County"
"335","0500000US12029","Dixie County, Florida",80.9,0.4157,44287,16.8,"Dixie","Florida",289,4,"Dixie County"
"336","0500000US12031","Duval County, Florida",90.5,0.4741,59541,14.5,"Duval","Florida",777,2,"Duval County"
"337","0500000US12033","Escambia County, Florida",90.6,0.4544,56605,14,"Escambia","Florida",471,2,"Escambia County"
"338","0500000US12035","Flagler County, Florida",92.3,0.4575,62305,11,"Flagler","Florida",244,2,"Flagler County"
"339","0500000US12037","Franklin County, Florida",78.9,0.4688,52679,20.4,"Franklin","Florida",151,4,"Franklin County"
"340","0500000US12039","Gadsden County, Florida",80.8,0.4523,42661,21.3,"Gadsden","Florida",711,4,"Gadsden County"
"341","0500000US12041","Gilchrist County, Florida",86.3,0.4439,50983,13,"Gilchrist","Florida",185,2,"Gilchrist County"
"342","0500000US12043","Glades County, Florida",69.4,0.4383,38088,17.1,"Glades","Florida",785,4,"Glades County"
"343","0500000US12045","Gulf County, Florida",86.7,0.445,53812,12.1,"Gulf","Florida",208,2,"Gulf County"
"344","0500000US12047","Hamilton County, Florida",75.9,0.4365,39346,25.7,"Hamilton","Florida",1183,4,"Hamilton County"
"345","0500000US12049","Hardee County, Florida",76.2,0.5343,41395,24.7,"Hardee","Florida",298,4,"Hardee County"
"346","0500000US12051","Hendry County, Florida",69.3,0.4606,38843,26.8,"Hendry","Florida",477,4,"Hendry County"
"347","0500000US12053","Hernando County, Florida",89,0.4291,53301,14.4,"Hernando","Florida",260,1,"Hernando County"
"348","0500000US12055","Highlands County, Florida",85.9,0.4634,46895,16,"Highlands","Florida",307,2,"Highlands County"
"349","0500000US12057","Hillsborough County, Florida",89.2,0.4809,64164,14,"Hillsborough","Florida",598,2,"Hillsborough County"
"350","0500000US12059","Holmes County, Florida",80.5,0.432,41809,21.4,"Holmes","Florida",130,4,"Holmes County"
"351","0500000US12061","Indian River County, Florida",91.1,0.5061,61594,10.3,"Indian River","Florida",284,2,"Indian River County"
"352","0500000US12063","Jackson County, Florida",83.4,0.4572,43416,18.1,"Jackson","Florida",913,4,"Jackson County"
"353","0500000US12065","Jefferson County, Florida",83.8,0.4592,53080,17,"Jefferson","Florida",701,4,"Jefferson County"
"354","0500000US12067","Lafayette County, Florida",73.6,0.3889,56458,17.9,"Lafayette","Florida",205,4,"Lafayette County"
"355","0500000US12069","Lake County, Florida",90.4,0.4305,60013,11.1,"Lake","Florida",313,1,"Lake County"
"356","0500000US12071","Lee County, Florida",89.8,0.4814,63235,11.8,"Lee","Florida",337,2,"Lee County"
"357","0500000US12073","Leon County, Florida",93.2,0.4968,57359,19.6,"Leon","Florida",519,2,"Leon County"
"358","0500000US12075","Levy County, Florida",87.6,0.4505,43029,19.2,"Levy","Florida",263,4,"Levy County"
"359","0500000US12077","Liberty County, Florida",77,0.4465,42438,20.7,"Liberty","Florida",157,4,"Liberty County"
"360","0500000US12079","Madison County, Florida",80.5,0.4719,39503,29.8,"Madison","Florida",675,4,"Madison County"
"361","0500000US12081","Manatee County, Florida",90.3,0.4722,64964,11,"Manatee","Florida",329,2,"Manatee County"
"362","0500000US12083","Marion County, Florida",88.4,0.4575,50808,15.5,"Marion","Florida",335,2,"Marion County"
"363","0500000US12085","Martin County, Florida",92.1,0.5238,69769,10.3,"Martin","Florida",265,2,"Martin County"
"364","0500000US12086","Miami-Dade County, Florida",82.5,0.5134,57815,16,"Miami-Dade","Florida",1190,2,"Miami-Dade County"
"365","0500000US12087","Monroe County, Florida",92.1,0.5157,73153,10.6,"Monroe","Florida",728,2,"Monroe County"
"366","0500000US12089","Nassau County, Florida",91.5,0.4361,77504,9.8,"Nassau","Florida",177,3,"Nassau County"
"367","0500000US12091","Okaloosa County, Florida",92.9,0.4467,67390,10.7,"Okaloosa","Florida",260,1,"Okaloosa County"
"368","0500000US12093","Okeechobee County, Florida",80.6,0.4535,47020,17.8,"Okeechobee","Florida",317,4,"Okeechobee County"
"369","0500000US12095","Orange County, Florida",89.5,0.4804,65784,14.2,"Orange","Florida",776,2,"Orange County"
"370","0500000US12097","Osceola County, Florida",86.6,0.4349,58513,13.4,"Osceola","Florida",467,1,"Osceola County"
"371","0500000US12099","Palm Beach County, Florida",89.1,0.5199,68874,11.6,"Palm Beach","Florida",628,2,"Palm Beach County"
"372","0500000US12101","Pasco County, Florida",90.4,0.4538,58084,12.3,"Pasco","Florida",264,2,"Pasco County"
"373","0500000US12103","Pinellas County, Florida",92.1,0.4845,60451,11.6,"Pinellas","Florida",579,2,"Pinellas County"
"374","0500000US12105","Polk County, Florida",86.4,0.4533,55099,15.1,"Polk","Florida",437,2,"Polk County"
"375","0500000US12107","Putnam County, Florida",81.9,0.469,39975,22.4,"Putnam","Florida",403,4,"Putnam County"
"376","0500000US12109","St. Johns County, Florida",94.7,0.4575,88794,7.7,"St. Johns","Florida",155,3,"St. Johns County"
"377","0500000US12111","St. Lucie County, Florida",88.2,0.4432,59807,13.1,"St. Lucie","Florida",597,1,"St. Lucie County"
"378","0500000US12113","Santa Rosa County, Florida",92.3,0.4114,77260,10,"Santa Rosa","Florida",156,1,"Santa Rosa County"
"379","0500000US12115","Sarasota County, Florida",93.7,0.4985,69490,8.7,"Sarasota","Florida",264,2,"Sarasota County"
"380","0500000US12117","Seminole County, Florida",94.2,0.4476,73002,9.8,"Seminole","Florida",332,1,"Seminole County"
"381","0500000US12119","Sumter County, Florida",92.2,0.4232,63323,8.8,"Sumter","Florida",219,1,"Sumter County"
"382","0500000US12121","Suwannee County, Florida",82.9,0.4752,47218,14,"Suwannee","Florida",491,4,"Suwannee County"
"383","0500000US12123","Taylor County, Florida",82.2,0.5212,43563,20.8,"Taylor","Florida",656,4,"Taylor County"
